ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _brand,Meta: _eur_price_piece,Meta: _eur_price_box,Meta: _lei_price_piece,Meta: _lei_price_box,Meta: _pieces_per_box,Meta: _vat_rate,Meta: _margin_percent,Meta: _mix_order,Meta: _min_order_qty,Meta: _zentrada_url,Meta: _country_of_origin,Meta: _ean
,simple,8059677,"Soluție de clătire Ja!, sticlă 1l",1,0,visible,"Vase strălucitoare, fără urme.
Ajută la uscarea rapidă.
Sticlă economică de 1 litru.
Previne petele de apă.
Ideal pentru mașina de spălat vase.","**Pentru Vase Strălucitoare Fără Pete**
Soluția de clătire Ja! este esențială pentru a obține vase impecabile și fără urme de calcar după fiecare spălare în mașina de spălat vase. Formula sa specială ajută la uscarea rapidă a veselei, prevenind apariția petelor de apă și conferind un luciu de durată. Este un aliat de încredere în bucătăria modernă.

**Eficiență Maximă la Fiecare Spălare**
Ambalată într-o sticlă generoasă de 1 litru, această soluție asigură o utilizare îndelungată și economică. Face parte din categoria detergenților și agenților de curățare pentru mașina de spălat vase, contribuind la menținerea igienei și a aspectului estetic al vaselor dumneavoastră. Bucurați-vă de rezultate profesionale acasă.",,,taxable,,1,,,0,0,,,,,1,,,8.62,Casă & Grădină,"Ja!, B2B",,"https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Logo-Ja.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://images.zentrada-network.eu/kundendaten/00/95/06/46/images/artikel/detail/8059677.png?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/95/06/46/images/logo_Supermarket_fr.png, https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Logo-Ja.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://images.zentrada-network.eu/kundendaten/00/95/06/46/images/artikel/detail/8222208.png?w=130&h=130&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (8 buc)",1,0,Ja!,1.11,8.88,5.57,44.58,8,19,30,yes,1,"https://www.zentrada.com/eu/shop/wholesale/article/A26EED9BBE98D1A33221DFC5B6F6EE5B/Yes!-rinse-aid,-1l-bottle",,4337256156998
,simple,6707,"Capsule Gama Pods 4în1 Color, 60 spălări",1,0,visible,"Capsule 4în1 pentru rufe colorate.
Curățare eficientă și îndepărtare pete.
Protejează intensitatea culorilor.
Pachet economic de 60 de spălări.
Ușor de utilizat, pre-dozat.","**Curățare Profundă și Protecție a Culorilor**
Capsulele Gama Pods 4în1 Color sunt concepute pentru a oferi o curățare superioară și o îngrijire optimă a hainelor colorate. Fiecare capsulă combină puterea de curățare, îndepărtarea petelor, strălucirea culorilor și un parfum proaspăt, totul într-un singur produs. Asigură rezultate impecabile la fiecare spălare, menținând intensitatea culorilor.

**Practic și Eficient pentru 60 de Spălări**
Acest pachet conține 60 de capsule, oferind o soluție economică și convenabilă pentru nevoile de spălare ale întregii familii. Designul compact și pre-dozat al capsulelor elimină nevoia de a măsura detergentul, făcând procesul de spălare mai simplu și mai rapid. Este un produs esențial pentru orice gospodărie modernă.",,,taxable,,1,,,0,0,,,,,1,,,69.58,Casă & Grădină,"Gama, B2B",,"https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/c6/44/37/1707922079/06707.jpg?ts=1726587501&w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/c6/44/37/1707922079/06707.jpg?ts=1726587501&w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/7b/3a/83/1733401673/06707-99.jpg?ts=1734363241&w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/34/30/92/images/salesroom.jpg, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/34/29/e9/1707921572/67500.jpg?ts=1726587048&w=130&h=130&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (6 buc)",1,0,Gama,8.96,53.76,44.98,269.88,6,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/2C1C97835E567D1D54DC9A491FC741C7/Gama-Pods-4in1-60WL-Color,ES,8435495836759
,simple,EBB289,"Set forme de copt Crăciun mix1, 8 bucăți",1,0,visible,"Set de 8 forme pentru Crăciun.
Ideale pentru biscuiți și prăjituri.
Dimensiuni aprox. 6x4 cm.
Ambalaj tip blister.
Perfecte pentru deserturi festive.","**Creații Dulci pentru Sărbători**
Acest set de 8 forme de copt pentru Crăciun, model mix1, este perfect pentru a aduce magia sărbătorilor în bucătăria dumneavoastră. Ideal pentru prepararea biscuiților, prăjiturilor sau altor dulciuri festive, aceste forme vă permit să creați deserturi cu tematică specifică. Fiecare formă are dimensiuni aproximative de 6x4 cm, potrivite pentru porții individuale.

**Ambalaj Practic și Utilizare Versatilă**
Ambalate într-un blister convenabil, formele sunt ușor de depozitat și de utilizat. Sunt un accesoriu indispensabil pentru pasionații de cofetărie și pentru cei care doresc să impresioneze cu deserturi deosebite în perioada Crăciunului. Transformați orice rețetă într-o capodoperă festivă cu aceste forme adorabile.",,,taxable,,1,,,0,0,,,,,1,,,10.79,Casă & Grădină,", B2B",,"https://evdo8pe.cloudimg.io/v7/https://images.zentrada-network.eu/kundendaten/00/48/13/48/images/artikel/detail/30y7qt1y300.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://images.zentrada-network.eu/kundendaten/00/48/13/48/images/artikel/detail/30y7qt1y300.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://images.zentrada-network.eu/kundendaten/00/48/13/48/images/artikel/detail/el2in1e5301.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/48/13/48/images/salesroom.jpg, https://evdo8pe.cloudimg.io/v7/https://images.zentrada-network.eu/kundendaten/00/48/13/48/images/artikel/detail/5w32m43w171.jpg?w=130&h=130&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (1 buc)",1,0,,1.39,1.39,6.98,6.98,1,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/90947FC559117FE4343F40EB09357FD7/Christmas-molds-mix1-8-pcs,,5904800112497
,simple,6521,"Pudră Ariel pentru îndepărtarea petelor, rufe albe, 500g",1,0,visible,"Îndepărtează petele dificile.
Special formulată pentru rufe albe.
Redă strălucirea țesăturilor.
Pachet de 500g.
Poate fi folosită ca aditiv.","**Putere Maximă Împotriva Petelor Persistente**
Pudra Ariel pentru îndepărtarea petelor este special formulată pentru a reda strălucirea impecabilă a rufelor albe. Cu o acțiune puternică, penetrează adânc în țesătură pentru a elimina chiar și cele mai dificile pete, de la cafea și vin, la grăsime și noroi. Asigură o curățare profundă, lăsând țesăturile albe mai luminoase și mai curate.

**Pentru Rufe Albe Impecabile**
Ambalată într-un recipient de 500g, această pudră este un aliat de încredere în lupta împotriva îngălbenirii și a petelor cenușii. Poate fi utilizată ca aditiv la detergentul obișnuit sau pentru pre-tratarea petelor, oferind rezultate excepționale. Este un produs esențial pentru menținerea aspectului imaculat al hainelor și lenjeriilor albe.",,,taxable,,1,,,0,0,,,,,1,,,21.74,Casă & Grădină,"Ariel, B2B",,"https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/18/3e/57/1707922245/06521.jpg?ts=1726587656&w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/18/3e/57/1707922245/06521.jpg?ts=1726587656&w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/9b/23/84/1733304651/06521-99.jpg?ts=1734363108&w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/34/30/92/images/salesroom.jpg, https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Ariel.png?force_format=webp&q=90",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (6 buc)",1,0,Ariel,2.8,16.8,14.06,84.34,6,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/F95A9C6AB738BC4C23195AE609874796/Ariel-Stain-remover-powder-white-500g,ES,8435495819301
,simple,52081,"Set 50 forme de copt brioșe, 7x3cm, motive Crăciun",1,0,visible,"Set de 50 forme brioșe.
Motive asortate de Crăciun.
Dimensiuni 7x3 cm.
Ideale pentru deserturi festive.
Coacere uniformă și aspect estetic.","**Brioșe Festive cu Mici Detalii de Crăciun**
Acest set generos de 50 de forme de copt pentru brioșe aduce un plus de bucurie oricărei ocazii festive. Fiecare formă, cu dimensiuni de 7x3 cm, este decorată cu motive asortate de Crăciun, transformând fiecare brioșă într-o mică operă de artă. Sunt perfecte pentru petrecerile de sărbători sau pentru a oferi cadouri dulci.

**Practic și Convenabil pentru Pasionații de Copt**
Ambalajul de 50 de bucăți asigură că aveți suficiente forme pentru toate creațiile dumneavoastră culinare din sezonul rece. Aceste forme sunt ideale pentru coacerea uniformă a brioșelor și a altor deserturi mici, adăugând o notă festivă oricărei mese. Faceți din coacere o experiență magică și plină de culoare.",,,taxable,,1,,,0,0,,,,,1,,,3.73,Casă & Grădină,", B2B",,"https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/f2/64/9d/1707921403/52081.jpg?ts=1736810128&w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/34/30/92/images/salesroom.jpg, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/ca/3c/7b/1707922310/52307.jpg?ts=1726587719&w=130&h=130&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/28/3b/36/1725286841/52309.jpg?ts=1726827614&w=130&h=130&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/c1/ae/bb/1737706348/52310.jpg?ts=1738743189&w=130&h=130&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (48 buc)",1,0,,0.48,23.04,2.41,115.66,48,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/DD6C6D2A74DF7E6CEEBD63B2B9FE6B03/Muffin-Baking-Molds-50-Pack!-Each-7x3cm-with-great,CN,4326470520814
,simple,SR6-SP4,"Baterii Eurobatt Max Power AA R6, 4 bucăți, ambalaj shrink",1,0,visible,"Set de 4 baterii AA R6.
Energie fiabilă, de lungă durată.
Ideale pentru diverse dispozitive.
Ambalaj practic, tip shrink.
Performanță constantă.","**Energie Fiabilă pentru Dispozitivele Tale**
Acest pachet conține 4 baterii Eurobatt Max Power AA R6, concepute pentru a oferi o sursă de energie fiabilă și de lungă durată. Ideale pentru o gamă variată de dispozitive electronice de uz zilnic, de la telecomenzi și jucării, la ceasuri și aparate foto. Asigură o performanță constantă, reducând frecvența înlocuirii bateriilor.

**Ambalaj Practic și Economic**
Bateriile sunt ambalate într-un blister de tip ""shrink"" de 4 bucăți, asigurând protecția și integritatea produsului. Această soluție este economică și convenabilă pentru a avea mereu la îndemână o rezervă de energie. Eurobatt este o alegere practică pentru alimentarea eficientă a electronicelor dumneavoastră.",,,taxable,,1,,,0,0,,,,,1,,,3.11,Casă & Grădină,"Eurobatt, B2B",,"https://evdo8pe.cloudimg.io/v7/https://images.zentrada-network.eu/kundendaten/00/48/13/48/images/artikel/detail/xeqam15mPB230689.JPG?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://images.zentrada-network.eu/kundendaten/00/48/13/48/images/artikel/detail/xeqam15mPB230689.JPG?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://images.zentrada-network.eu/kundendaten/00/48/13/48/images/artikel/detail/7exs480vPB230689.JPG?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/48/13/48/images/salesroom.jpg, https://evdo8pe.cloudimg.io/v7/https://images.zentrada-network.eu/kundendaten/00/48/13/48/images/artikel/detail/p6ux3vq5048.jpg?w=130&h=130&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (1 buc)",1,0,Eurobatt,0.4,0.4,2.01,2.01,1,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/15E1129985551BBA6F7432FCBE95A152/Max-Power-AA-R6-shrink-batteries-4-pcs,,5907443430225
,simple,07319,Tavă de copt pentru forme de Crăciun,1,0,visible,"Tavă de copt din silicon pentru prăjituri.
Set cu 6 forme distincte de Crăciun.
Material de înaltă calitate, rezistent și ușor de curățat.
Dimensiuni compacte: 29cm x 17cm.
Ideală pentru deserturi festive.","**Set pentru Copt Festiv**
Această tavă de copt din silicon este perfectă pentru a crea prăjituri delicioase în forme de Crăciun. Setul include o tavă cu 6 forme distincte, ideală pentru a aduce bucuria sărbătorilor în bucătăria dumneavoastră. Ușor de utilizat și de curățat, este un accesoriu esențial pentru orice pasionat de patiserie.

**Material Durabil și Sigur**
Fabricată din silicon de înaltă calitate, tava asigură o coacere uniformă și o desprindere ușoară a prăjiturilor. Dimensiunile de 29cm x 17cm o fac potrivită pentru majoritatea cuptoarelor, iar culoarea roșie vibrantă adaugă un plus de veselie.",,,taxable,,1,,,0,0,,,,,1,,,9.09,Casă & Grădină,"Verk Group, B2B",,"https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/8098244071c149489a67c2f3563b4cbd/6423_1.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/8098244071c149489a67c2f3563b4cbd/6423_1.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/fb8240202832b55691b17543817c092d/6423_2.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/8098244071c149489a67c2f3563b4cbd/6423_1.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/fb8240202832b55691b17543817c092d/6423_2.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (1 buc)",1,0,Verk Group,1.17,1.17,5.87,5.87,1,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/997E11EE64F6F84072B6E7528E004958/Baking-tin-for-Christmas-molds-set,Chiny,5907451369142
,simple,KV7190,Decantor și 4 Pahare de Whisky,1,0,visible,"Set complet cu decantor și 4 pahare de whisky.
Fabricat din sticlă transparentă de înaltă calitate.
Design elegant, potrivit pentru diverse ocazii.
Dimensiuni decantor: 9x9x24cm.
Ideal pentru servirea băuturilor spirtoase.","**Set Elegant pentru Whisky**
Acest set rafinat include un decantor elegant și patru pahare asortate, perfect pentru a savura băuturile spirtoase preferate. Designul clasic și materialele de înaltă calitate transformă fiecare degustare într-o experiență deosebită, ideală pentru ocazii speciale sau seri relaxante.

**Design Transparent și Durabil**
Fabricat integral din sticlă transparentă, setul adaugă o notă de sofisticare oricărui decor. Dimensiunile compacte ale decantorului (9x9x24cm) asigură o manevrare ușoară și o depozitare convenabilă. Un cadou excelent pentru pasionații de whisky.",,,taxable,,1,,,0,0,,,,,1,,,71.76,Casă & Grădină,"COOK CONCEPT, B2B",,"https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/COOK-CONCEPT_Logo_frg.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/KV7190/KV7190_PP.png?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/KV7190/KV7190_PP.png?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/KV7190/KV7190_SITU01.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/KV7190/KV7190_PP.png?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (8 buc)",1,0,COOK CONCEPT,9.24,73.92,46.38,371.08,8,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/CFC3BE0ECA425888CEE007AF741FEE46/whiskey-decanter-and-glass-x4,CHINE,3561869671901
,simple,KD3336,Set 4 Tocătoare din Bambus cu Suport Metalic,1,0,visible,"Set de 4 tocătoare din bambus.
Include suport metalic pentru organizare.
Material ecologic și rezistent.
Ideal pentru pregătirea igienică a alimentelor.
Design compact și elegant.","**Set Practic pentru Bucătărie**
Acest set include patru tocătoare elegante din bambus, fiecare având o bază metalică robustă. Ideal pentru pregătirea diverselor alimente, de la legume la carne, fără a amesteca aromele. Designul său inteligent permite o depozitare organizată și eficientă în orice bucătărie modernă.

**Materiale Durabile și Igienice**
Fabricate din bambus, tocătoarele sunt rezistente la tăieturi și ușor de curățat, contribuind la o igienă sporită. Suportul metalic asigură stabilitate și un aspect estetic plăcut. Dimensiunile compacte (29x8x24cm pentru întregul set) le fac ușor de integrat în spațiul de lucru.",,,taxable,,1,,,0,0,,,,,1,,,91.33,Casă & Grădină,"COOK CONCEPT, B2B",,"https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/COOK-CONCEPT_Logo_frg.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/KD3336/KD3336_GLOBAL.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/KD3336/KD3336_GLOBAL.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/KD3336/KD3336_SITU01.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/KD3336/KD3336_GLOBAL.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (6 buc)",1,0,COOK CONCEPT,11.76,70.56,59.04,354.21,6,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/977AC1BD4DB55C5D2187E9ECD6F42834/bamboo-cutting-board-x4-with-metal-base,CHINE,3664944322559
,simple,BE03030277537,Cană de Sticlă ARCOGLASS 1.5L,1,0,visible,"Cană de sticlă cu capacitate de 1.5 litri.
Fabricată din sticlă de înaltă calitate.
Design simplu și elegant.
Ideală pentru servirea băuturilor.
Ușor de curățat și manevrat.","**Eleganță și Funcționalitate**
Cana de sticlă ARCOGLASS, cu o capacitate generoasă de 1.5 litri, este ideală pentru servirea apei, sucurilor sau altor băuturi. Designul său simplu și elegant se integrează perfect în orice decor, de la mesele de zi cu zi la ocazii speciale. Un accesoriu practic și estetic pentru bucătăria dumneavoastră.

**Material Durabil și Ușor**
Fabricată din sticlă de înaltă calitate, cana este rezistentă și ușor de curățat, asigurând o utilizare îndelungată. Cu o greutate de 650g și dimensiuni optime, este ușor de manevrat și de depozitat. Un produs versatil, indispensabil în orice gospodărie.",,,taxable,,1,,,0,0,,,,,1,,,18.17,Casă & Grădină,"ARCOGLASS, B2B",,"https://evdo8pe.cloudimg.io/v7/http://globetrading.es/inde/images/BE03030277537.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/http://globetrading.es/inde/images/BE03030277537.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/http://globetrading.es/inde/images/BE03030277537_6.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/http://globetrading.es/inde/images/BE03030277537.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/http://globetrading.es/inde/images/BE03030277537_6.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (6 buc)",1,0,ARCOGLASS,2.34,14.04,11.75,70.48,6,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/B3469890623074C06D9AAEACD7ED1411/glass-jug-15l-arcoglass,,8433774775379
